station_id,station_name,lat,lon,activity_score,connectivity_score,activity_rank_pct,is_transfer_proxy,connectivity,population_within_radius,population_density_within_radius,city_average_population_density,residential_density_ratio
15th_ave_e_pine_st,15th Ave & E Pine St,47.6157,-122.312668,0.6977004517256731,0.014500888764150061,0.9295977011494253,0,156.0,31730.268504496533,10100.058156247409,2841.0060694208155,3.5550991125853058
15th_ave_e_e_aloha_st,15th Ave E & E Aloha St,47.62689,-122.3125685,0.4509677175164367,0.029095331649359155,0.8338122605363985,0,312.0,19354.1755095833,6160.625403636569,2841.0060694208155,2.1684661183749285
15th_ave_e_e_denny_way,15th Ave E & E Denny Way,47.618794,-122.312645,0.6848260406051483,0.014500888764150061,0.9276819923371648,0,156.0,31147.3877752807,9914.521457671992,2841.0060694208155,3.489792424024362
15th_ave_e_e_galer_st,15th Ave E & E Galer St,47.6325,-122.312607,0.24933056254259597,0.029001777528300122,0.5541187739463601,0,311.0,10231.594123826155,3256.817561033845,2841.0060694208155,1.1463606488168465
15th_ave_e_e_highland_dr,15th Ave E & E Highland Dr,47.630833,-122.312424,0.27150950898133824,0.014500888764150061,0.6135057471264368,0,156.0,12434.746156607223,3958.102633833974,2841.0060694208155,1.393204568070809
15th_ave_e_e_prospect_st,15th Ave E & E Prospect St,47.6286905,-122.312561,0.38342213117427953,0.029095331649359155,0.7868773946360154,0,312.0,16296.092289010901,5187.207281755609,2841.0060694208155,1.8258346356905546
15th_ave_e_e_republican_st,15th Ave E & E Republican St,47.6229285,-122.3126375,0.5980348467395216,0.029095331649359155,0.9013409961685823,0,312.0,26012.545723392075,8280.050468563582,2841.0060694208155,2.9144782750329017
15th_ave_e_e_roy_st,15th Ave E & E Roy St,47.625225,-122.312595,0.5138118374245328,0.029095331649359155,0.8635057471264368,0,312.0,22199.402844335764,7066.289392728636,2841.0060694208155,2.48724896042521
15th_ave_e_e_thomas_st,15th Ave E & E Thomas St,47.6207085,-122.31270599999999,0.6696761029257147,0.029095331649359155,0.9224137931034483,0,312.0,29256.057776628746,9312.4924210651,2841.0060694208155,3.2778854368880674
15th_ave_ne_ne_120th_st,15th Ave NE & NE 120th St,47.71574,-122.312557,0.2857673003397427,0.06642342595191318,0.6441570881226054,1,711.0,10716.120869019082,3411.047214149208,2841.0060694208155,1.2006476335492673
